PROC_CODE|PROC_CODE_DESC|CODE_CLASS
D9630|OTHER DRUGS AND/OR MEDICAMENTS|1
D9630|other drugs and/or medicaments, by report|0
D9833ÿÿÿÿ|non specific PPO procedure Part III|1
D9844ÿÿÿÿ|non specific PPO procedure Part IV|1
D9881ÿÿÿÿ|non specific PPO procedure Part I|1
D9882ÿÿÿÿ|non specific PPO procedure Part II|1
D9901|New York Surcharge - Class 1|1
D9902|New York Surcharge - Class 2|1
D9903|New York Surcharge - Class 3|1
D9905|New York Surcharge - Class 5|1
D9906|New York Surcharge - Class 6|1
D9910|APPLICATION OF DESENSITIZING MEDICAMENT|0
D9911|APPLICATION OF DESENSITIZING RESIN FOR CERVICAL AND/OR ROOT SURFACE|1
D9911|application of desensitizing resin for cervical and/or root surface, per tooth|0
D9920|BEHAVIOR MANAGEMENT|1
D9920|behavior management, by report|0
D9930|treatment of complications (post-surgical) - unusual circumstances, by report|0
D9930|TREATMENT OF COMPLICATIONS (POSTSURGICAL) - UNUSUAL CIRCUMSTANCES|1
D9931|Clean/inspect rem appliance|0
D9932|cleaning and inspeciton of removable complete denture, maxillary|0
D9933|cleaning and inspeciton of removable complete denture, mandibular|0
D9934|cleaning and inspeciton of removable partial denture, maxillary|0
D9935|cleaning and inspeciton of removable partial denture, mandibular|0
D9940|occlusal guard, by report|0
D9940|OCCLUSAL GUARDS|1
D9941|fabrication of athletic mouthguard|0
D9942|REPAIR AND/OR RELINE OF OCCLUSAL GUARD|0
D9943|occlusal guard adjustment|0
D9950|occlusion analysis - mounted case|0
D9950|OCCLUSION ANALYSIS-MOUNTED CASE|0
D9951|occlusal adjustment - limited|0
D9951|OCCLUSAL ADJUSTMENT-LIMITED|0
D9952|occlusal adjustment - complete|0
D9952|OCCLUSAL ADJUSTMENT-COMPLETE|0
D9970|enamel microabrasion|0
D9971|odontoplasty 1 - 2 teeth; includes removal of enamel projections|0
D9972|EXTERNAL BLEACHING  - PER ARCH|0
D9972|external bleaching - per arch - performed in office|0
D9973|external bleaching - per tooth|0
D9974|internal bleaching - per tooth|0
D9975|external bleaching for home application, per arch; includes materials and fabrication of custom trays|0
D9985|sales tax|0
D9986|Missed appointment|0
D9987|Cancelled appointment|0
D9991ÿÿÿÿ|non specific procedure Part I|1
D9992ÿÿÿÿ|non specific procedure Part II|1
D9993ÿÿÿÿ|non specific procedure Part III|1
D9994|Orthodontia|1
D9994ÿÿÿÿ|non specific procedure Part IV- ortho charges|1
D9999|UNSPECIFIED ADJUNCTIVE PROCEDURE|1
D9999|unspecified adjunctive procedure, by report|0
D9999ÿÿÿÿ|unspecified adjunctive procedure|1
DE|DIABETES EDUCATION|1
DED|DED CREDIT REIMBUSEMENT|1
DEN|DENTAL SERVICES|1
DEX|DENTAL EXCEPTION|1
DEXC|DENTAL|1
DIS|DISCOUNT ADJUSTMENT|1
DISC|DISCOUNT ADJUSTMENT|1
DME|DURABLE MEDICAL EQUIPMENT|1
DX|DIAG LAB & XRAY|1
DXL|DXL OVERFLOW|1
LN2CS|cleaning and inspeciton of removable partial denture, mandibular|0
PB204|cleaning and inspeciton of removable complete denture, mandibular|0
RMC21|occlusal guard adjustment|0
T1022|removable orthodiontic retainer adjustment|0
